subject_length,body_length,total_length,word_count,avg_word_length,unique_word_ratio,uppercase_ratio,digit_ratio,punctuation_ratio,exclamation_count,question_count,colon_count,url_count,email_count,phone_count,currency_symbol_count,attachment_hint,dear_greeting,contains_date_like,job_keyword_count,candidate_keyword_count,recruiting_keyword_count,compensation_keyword_count,business_keyword_count,support_keyword_count,job_signal_ratio,non_job_signal_ratio,is_job
38.0,371.0,410.0,65.0,5.107692307692307,0.8,0.051515151515151514,0.004878048780487805,0.036585365853658534,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03076923076923077,0
43.0,365.0,409.0,62.0,5.467741935483871,0.7741935483870968,0.05970149253731343,0.009779951100244499,0.02444987775061125,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.11290322580645161,0
38.0,324.0,363.0,63.0,4.571428571428571,0.8888888888888888,0.06293706293706294,0.005509641873278237,0.03856749311294766,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015873015873015872,0
31.0,383.0,415.0,73.0,4.561643835616438,0.7945205479452054,0.0425531914893617,0.00963855421686747,0.02650602409638554,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.1232876712328767,0
45.0,429.0,475.0,76.0,5.118421052631579,0.7894736842105263,0.038560411311053984,0.0,0.023157894736842106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.013157894736842105,0.02631578947368421,0
43.0,400.0,444.0,74.0,4.851351351351352,0.7567567567567568,0.07242339832869081,0.0,0.02927927927927928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.013513513513513514,0.06756756756756757,0
52.0,465.0,518.0,83.0,5.132530120481928,0.7590361445783133,0.051643192488262914,0.0,0.023166023166023165,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.060240963855421686,0
40.0,494.0,535.0,90.0,4.855555555555555,0.7111111111111111,0.038901601830663615,0.0,0.016822429906542057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.06666666666666667,0
35.0,331.0,367.0,63.0,4.682539682539683,0.8571428571428571,0.0859106529209622,0.010899182561307902,0.027247956403269755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.015873015873015872,0.031746031746031744,0
38.0,341.0,380.0,63.0,4.904761904761905,0.8571428571428571,0.05245901639344262,0.010526315789473684,0.02631578947368421,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1111111111111111,0
35.0,339.0,375.0,63.0,4.7936507936507935,0.8095238095238095,0.06688963210702341,0.008,0.034666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.031746031746031744,0
59.0,408.0,468.0,71.0,5.422535211267606,0.8732394366197183,0.07407407407407407,0.014957264957264958,0.029914529914529916,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.028169014084507043,0
38.0,383.0,422.0,70.0,4.814285714285714,0.7857142857142857,0.08181818181818182,0.016587677725118485,0.035545023696682464,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.0,424.0,453.0,76.0,4.815789473684211,0.7631578947368421,0.04945054945054945,0.004415011037527594,0.026490066225165563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.13157894736842105,0
31.0,367.0,399.0,64.0,5.109375,0.875,0.04643962848297214,0.010025062656641603,0.02506265664160401,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.109375,0
31.0,298.0,330.0,55.0,4.8545454545454545,0.8545454545454545,0.06037735849056604,0.006060606060606061,0.02727272727272727,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.12727272727272726,0
45.0,374.0,420.0,64.0,5.40625,0.796875,0.05263157894736842,0.009523809523809525,0.02857142857142857,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.046875,0
38.0,313.0,352.0,61.0,4.573770491803279,0.9016393442622951,0.061371841155234655,0.005681818181818182,0.036931818181818184,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03278688524590164,0
45.0,455.0,501.0,80.0,5.125,0.775,0.04390243902439024,0.0,0.023952095808383235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0125,0.025,0
28.0,393.0,422.0,69.0,4.971014492753623,0.782608695652174,0.04985337243401759,0.004739336492890996,0.026066350710900472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.13043478260869565,0
28.0,429.0,458.0,87.0,4.195402298850575,0.7241379310344828,0.030136986301369864,0.0,0.015283842794759825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.011494252873563218,0.05747126436781609,0
43.0,302.0,346.0,55.0,5.163636363636364,0.8545454545454545,0.06761565836298933,0.008670520231213872,0.028901734104046242,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.10909090909090909,0
46.0,414.0,461.0,71.0,5.394366197183099,0.7323943661971831,0.04699738903394256,0.0,0.019522776572668113,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.014084507042253521,0.014084507042253521,0
32.0,452.0,485.0,78.0,5.128205128205129,0.717948717948718,0.0225,0.0,0.018556701030927835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0641025641025641,0
45.0,343.0,389.0,63.0,5.0476190476190474,0.7619047619047619,0.059748427672955975,0.0,0.02570694087403599,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.015873015873015872,0.06349206349206349,0
28.0,365.0,394.0,71.0,4.422535211267606,0.7746478873239436,0.06687898089171974,0.0,0.025380710659898477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.028169014084507043,0.056338028169014086,0
46.0,468.0,515.0,82.0,5.195121951219512,0.7926829268292683,0.040380047505938245,0.009708737864077669,0.019417475728155338,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0
53.0,456.0,510.0,84.0,4.964285714285714,0.7261904761904762,0.06067961165048544,0.00980392156862745,0.023529411764705882,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0
28.0,418.0,447.0,78.0,4.589743589743589,0.7692307692307693,0.07627118644067797,0.008948545861297539,0.026845637583892617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.01282051282051282,0.07692307692307693,0
35.0,495.0,531.0,92.0,4.6521739130434785,0.782608695652174,0.04941176470588235,0.005649717514124294,0.022598870056497175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.06521739130434782,0
37.0,382.0,420.0,63.0,5.507936507936508,0.7619047619047619,0.040345821325648415,0.0,0.02619047619047619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06349206349206349,0
28.0,496.0,525.0,92.0,4.576086956521739,0.7065217391304348,0.045563549160671464,0.007619047619047619,0.02666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.13043478260869565,0
41.0,448.0,490.0,79.0,5.0886075949367084,0.7468354430379747,0.05721393034825871,0.0,0.02040816326530612,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.012658227848101266,0.0759493670886076,0
48.0,524.0,573.0,91.0,5.208791208791209,0.7142857142857143,0.023206751054852322,0.0,0.017452006980802792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.01098901098901099,0.03296703296703297,0
48.0,453.0,502.0,82.0,5.024390243902439,0.7682926829268293,0.04176904176904177,0.0099601593625498,0.0199203187250996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,359.0,390.0,72.0,4.319444444444445,0.7222222222222222,0.06209150326797386,0.01282051282051282,0.020512820512820513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.08333333333333333,0
45.0,419.0,465.0,75.0,5.093333333333334,0.84,0.031413612565445025,0.0,0.01935483870967742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013333333333333334,0
37.0,307.0,345.0,53.0,5.339622641509434,0.8301886792452831,0.05734767025089606,0.011594202898550725,0.03188405797101449,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07547169811320754,0
41.0,366.0,408.0,62.0,5.435483870967742,0.8064516129032258,0.04154302670623145,0.0,0.024509803921568627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.016129032258064516,0.016129032258064516,0
41.0,370.0,412.0,72.0,4.625,0.7638888888888888,0.06306306306306306,0.0,0.019417475728155338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.013888888888888888,0.041666666666666664,0
37.0,426.0,464.0,82.0,4.548780487804878,0.6707317073170732,0.040214477211796246,0.0,0.021551724137931036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.012195121951219513,0.036585365853658534,0
28.0,415.0,444.0,75.0,4.786666666666667,0.76,0.04481792717086835,0.0045045045045045045,0.024774774774774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.10666666666666667,0
44.0,354.0,399.0,61.0,5.409836065573771,0.8688524590163934,0.03939393939393939,0.0,0.022556390977443608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01639344262295082,0
37.0,495.0,533.0,86.0,5.104651162790698,0.7558139534883721,0.022779043280182234,0.0,0.016885553470919325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.011627906976744186,0.03488372093023256,0
40.0,463.0,504.0,82.0,5.048780487804878,0.7926829268292683,0.051470588235294115,0.011904761904761904,0.01984126984126984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,1.0,0.0,0.12195121951219512,0.012195121951219513,1
28.0,364.0,393.0,64.0,5.0,0.71875,0.0625,0.0,0.027989821882951654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0625,0
38.0,440.0,479.0,76.0,5.171052631578948,0.8157894736842105,0.043256997455470736,0.0,0.025052192066805846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.013157894736842105,0.013157894736842105,0
48.0,459.0,508.0,82.0,5.085365853658536,0.8292682926829268,0.058394160583941604,0.011811023622047244,0.023622047244094488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.012195121951219513,0.012195121951219513,0
31.0,436.0,468.0,70.0,5.5285714285714285,0.8,0.03617571059431524,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1,0
37.0,391.0,429.0,76.0,4.526315789473684,0.7631578947368421,0.06470588235294118,0.009324009324009324,0.023310023310023312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013157894736842105,0
37.0,298.0,336.0,56.0,4.875,0.8214285714285714,0.07692307692307693,0.0,0.026785714285714284,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03571428571428571,0
31.0,424.0,456.0,75.0,4.92,0.8133333333333334,0.0410958904109589,0.008771929824561403,0.03070175438596491,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09333333333333334,0
39.0,402.0,442.0,72.0,5.055555555555555,0.7638888888888888,0.04395604395604396,0.0,0.01583710407239819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.09722222222222222,0
37.0,335.0,373.0,64.0,4.609375,0.890625,0.08934707903780069,0.010723860589812333,0.040214477211796246,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015625,0
43.0,278.0,322.0,50.0,5.3,0.78,0.07279693486590039,0.012422360248447204,0.027950310559006212,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0
42.0,422.0,465.0,78.0,4.846153846153846,0.782051282051282,0.0481283422459893,0.008602150537634409,0.023655913978494623,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.08974358974358974,0
33.0,456.0,490.0,81.0,4.814814814814815,0.7777777777777778,0.05641025641025641,0.0,0.04081632653061224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.012345679012345678,0.012345679012345678,0
28.0,485.0,514.0,86.0,4.883720930232558,0.686046511627907,0.03588516746411483,0.0038910505836575876,0.019455252918287938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.011627906976744186,0.08139534883720931,0
40.0,485.0,526.0,82.0,5.329268292682927,0.7682926829268293,0.02517162471395881,0.0,0.017110266159695818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.036585365853658534,0
39.0,351.0,391.0,67.0,4.701492537313433,0.8208955223880597,0.05787781350482315,0.010230179028132993,0.028132992327365727,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.08955223880597014,0
42.0,438.0,481.0,81.0,4.814814814814815,0.7407407407407407,0.05181347150259067,0.008316008316008316,0.02494802494802495,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07407407407407407,0
28.0,337.0,366.0,60.0,4.95,0.75,0.06060606060606061,0.0,0.0273224043715847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06666666666666667,0
21.0,377.0,399.0,71.0,4.535211267605634,0.7746478873239436,0.04375,0.005012531328320802,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09859154929577464,0
48.0,471.0,520.0,85.0,5.0,0.7411764705882353,0.06428571428571428,0.009615384615384616,0.025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.023529411764705882,0.011764705882352941,0
34.0,370.0,405.0,60.0,5.583333333333333,0.8166666666666667,0.03880597014925373,0.0,0.027160493827160494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06666666666666667,0
28.0,377.0,406.0,70.0,4.671428571428572,0.7714285714285715,0.0672782874617737,0.0,0.029556650246305417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05714285714285714,0
40.0,406.0,447.0,76.0,4.7368421052631575,0.8157894736842105,0.04722222222222222,0.0,0.026845637583892617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.013157894736842105,0.013157894736842105,0
48.0,446.0,495.0,79.0,5.177215189873418,0.7341772151898734,0.03178484107579462,0.0,0.01616161616161616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012658227848101266,0
28.0,382.0,411.0,67.0,5.0,0.8059701492537313,0.05970149253731343,0.0,0.024330900243309004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05970149253731343,0
41.0,461.0,503.0,80.0,5.2,0.75,0.02403846153846154,0.0,0.015904572564612324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0375,0
36.0,429.0,466.0,79.0,4.784810126582278,0.759493670886076,0.058823529411764705,0.008583690987124463,0.02145922746781116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05063291139240506,0
50.0,407.0,458.0,78.0,4.782051282051282,0.717948717948718,0.040214477211796246,0.0,0.019650655021834062,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.01282051282051282,0.08974358974358974,0
32.0,448.0,481.0,77.0,5.142857142857143,0.7532467532467533,0.03535353535353535,0.0,0.018711018711018712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.07792207792207792,0
55.0,425.0,481.0,83.0,4.686746987951807,0.7228915662650602,0.044386422976501305,0.012474012474012475,0.02494802494802495,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.060240963855421686,0
28.0,352.0,381.0,64.0,4.8125,0.765625,0.04220779220779221,0.0,0.026246719160104987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.015625,0.046875,0
28.0,314.0,343.0,57.0,4.894736842105263,0.8245614035087719,0.06451612903225806,0.0,0.026239067055393587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07017543859649122,0
35.0,293.0,329.0,58.0,4.5,0.7931034482758621,0.09411764705882353,0.0182370820668693,0.0364741641337386,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017241379310344827,0
48.0,415.0,464.0,76.0,5.026315789473684,0.7368421052631579,0.03926701570680628,0.0,0.017241379310344827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.013157894736842105,0.013157894736842105,0
37.0,379.0,417.0,74.0,4.527027027027027,0.7567567567567568,0.05740181268882175,0.009592326139088728,0.02158273381294964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02702702702702703,0
43.0,457.0,501.0,81.0,5.049382716049383,0.7654320987654321,0.039119804400977995,0.0,0.023952095808383235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.012345679012345678,0.024691358024691357,0
52.0,467.0,520.0,79.0,5.455696202531645,0.7341772151898734,0.0468384074941452,0.007692307692307693,0.023076923076923078,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05063291139240506,0
43.0,351.0,395.0,60.0,5.416666666666667,0.8,0.056074766355140186,0.010126582278481013,0.030379746835443037,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.11666666666666667,0
44.0,346.0,391.0,64.0,4.984375,0.78125,0.0438871473354232,0.0,0.023017902813299233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.015625,0.078125,0
71.0,386.0,458.0,76.0,4.881578947368421,0.7368421052631579,0.07397260273972603,0.013100436681222707,0.03056768558951965,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0
60.0,476.0,537.0,83.0,5.337349397590361,0.7710843373493976,0.07289293849658314,0.0074487895716946,0.0223463687150838,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.03614457831325301,0.024096385542168676,0
51.0,380.0,432.0,66.0,5.424242424242424,0.8333333333333334,0.06876790830945559,0.020833333333333332,0.02546296296296296,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.015151515151515152,0.030303030303030304,0
30.0,357.0,388.0,64.0,4.875,0.765625,0.07236842105263158,0.020618556701030927,0.03608247422680412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.015625,0.03125,0
28.0,342.0,371.0,61.0,4.967213114754099,0.7540983606557377,0.0429042904290429,0.0,0.026954177897574125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06557377049180328,0
47.0,512.0,560.0,93.0,4.924731182795699,0.6774193548387096,0.03275109170305677,0.0,0.017857142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.03225806451612903,0
34.0,464.0,499.0,83.0,4.879518072289157,0.8072289156626506,0.05263157894736842,0.012024048096192385,0.03006012024048096,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.03614457831325301,0
48.0,388.0,437.0,70.0,5.171428571428572,0.7714285714285715,0.0446927374301676,0.009153318077803204,0.016018306636155607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.014285714285714285,0.014285714285714285,0
40.0,409.0,450.0,79.0,4.582278481012659,0.7721518987341772,0.0446927374301676,0.008888888888888889,0.02666666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.11392405063291139,0
52.0,444.0,497.0,77.0,5.324675324675325,0.7142857142857143,0.04878048780487805,0.0,0.02414486921529175,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05194805194805195,0
40.0,348.0,389.0,68.0,4.588235294117647,0.7352941176470589,0.05194805194805195,0.010282776349614395,0.028277634961439587,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.11764705882352941,0
47.0,453.0,501.0,84.0,4.857142857142857,0.7619047619047619,0.041666666666666664,0.0,0.02594810379241517,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.011904761904761904,0.023809523809523808,0
40.0,424.0,465.0,77.0,4.922077922077922,0.7662337662337663,0.0395778364116095,0.0,0.021505376344086023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07792207792207792,0
31.0,385.0,417.0,72.0,4.666666666666667,0.8055555555555556,0.05120481927710843,0.009592326139088728,0.026378896882494004,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.1111111111111111,0
44.0,311.0,356.0,59.0,4.88135593220339,0.7796610169491526,0.08680555555555555,0.0,0.025280898876404494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.01694915254237288,0.0847457627118644,0
32.0,413.0,446.0,78.0,4.602564102564102,0.782051282051282,0.03899721448467967,0.0,0.026905829596412557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05128205128205128,0
48.0,378.0,427.0,71.0,4.929577464788732,0.7323943661971831,0.05217391304347826,0.0117096018735363,0.01873536299765808,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,477.0,526.0,80.0,5.5125,0.775,0.029885057471264367,0.011406844106463879,0.013307984790874524,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0125,0.0,0
